0	0.355	0.104544	0.005
0.017419024	0.354572387	0.104544	0.005
0.034796085	0.353290578	0.104544	0.005
0.052089318	0.351157661	0.104544	0.005
0.069257064	0.348178775	0.104544	0.005
0.086257964	0.344361095	0.104544	0.005
0.10305106	0.339713819	0.104544	0.005
0.119595898	0.334248143	0.104544	0.005
0.135852618	0.327977234	0.104544	0.005
0.151782058	0.320916199	0.104544	0.005
0.167345842	0.313082049	0.104544	0.005
0.182506474	0.304493657	0.104544	0.005
0.197227433	0.295171712	0.104544	0.005
0.211473253	0.285138674	0.104544	0.005
0.225209616	0.274418711	0.104544	0.005
0.238403429	0.26303765	0.104544	0.005
0.251022907	0.251022907	0.104544	0.005
0.26303765	0.238403429	0.104544	0.005
0.274418711	0.225209616	0.104544	0.005
0.285138674	0.211473253	0.104544	0.005
0.295171712	0.197227433	0.104544	0.005
0.304493657	0.182506474	0.104544	0.005
0.313082049	0.167345842	0.104544	0.005
0.320916199	0.151782058	0.104544	0.005
0.327977234	0.135852618	0.104544	0.005
0.334248143	0.119595898	0.104544	0.005
0.339713819	0.10305106	0.104544	0.005
0.344361095	0.086257964	0.104544	0.005
0.348178775	0.069257064	0.104544	0.005
0.351157661	0.052089318	0.104544	0.005
0.353290578	0.034796085	0.104544	0.005
0.354572387	0.017419024	0.104544	0.005
0.355	0	0.104544	0.005
0.354572387	-0.017419024	0.104544	0.005
0.353290578	-0.034796085	0.104544	0.005
0.351157661	-0.052089318	0.104544	0.005
0.348178775	-0.069257064	0.104544	0.005
0.344361095	-0.086257964	0.104544	0.005
0.339713819	-0.10305106	0.104544	0.005
0.334248143	-0.119595898	0.104544	0.005
0.327977234	-0.135852618	0.104544	0.005
0.320916199	-0.151782058	0.104544	0.005
0.313082049	-0.167345842	0.104544	0.005
0.304493657	-0.182506474	0.104544	0.005
0.295171712	-0.197227433	0.104544	0.005
0.285138674	-0.211473253	0.104544	0.005
0.274418711	-0.225209616	0.104544	0.005
0.26303765	-0.238403429	0.104544	0.005
0.251022907	-0.251022907	0.104544	0.005
0.238403429	-0.26303765	0.104544	0.005
0.225209616	-0.274418711	0.104544	0.005
0.211473253	-0.285138674	0.104544	0.005
0.197227433	-0.295171712	0.104544	0.005
0.182506474	-0.304493657	0.104544	0.005
0.167345842	-0.313082049	0.104544	0.005
0.151782058	-0.320916199	0.104544	0.005
0.135852618	-0.327977234	0.104544	0.005
0.119595898	-0.334248143	0.104544	0.005
0.10305106	-0.339713819	0.104544	0.005
0.086257964	-0.344361095	0.104544	0.005
0.069257064	-0.348178775	0.104544	0.005
0.052089318	-0.351157661	0.104544	0.005
0.034796085	-0.353290578	0.104544	0.005
0.017419024	-0.354572387	0.104544	0.005
0	-0.355	0.104544	0.005
-0.017419024	-0.354572387	0.104544	0.005
-0.034796085	-0.353290578	0.104544	0.005
-0.052089318	-0.351157661	0.104544	0.005
-0.069257064	-0.348178775	0.104544	0.005
-0.086257964	-0.344361095	0.104544	0.005
-0.10305106	-0.339713819	0.104544	0.005
-0.119595898	-0.334248143	0.104544	0.005
-0.135852618	-0.327977234	0.104544	0.005
-0.151782058	-0.320916199	0.104544	0.005
-0.167345842	-0.313082049	0.104544	0.005
-0.182506474	-0.304493657	0.104544	0.005
-0.197227433	-0.295171712	0.104544	0.005
-0.211473253	-0.285138674	0.104544	0.005
-0.225209616	-0.274418711	0.104544	0.005
-0.238403429	-0.26303765	0.104544	0.005
-0.251022907	-0.251022907	0.104544	0.005
-0.26303765	-0.238403429	0.104544	0.005
-0.274418711	-0.225209616	0.104544	0.005
-0.285138674	-0.211473253	0.104544	0.005
-0.295171712	-0.197227433	0.104544	0.005
-0.304493657	-0.182506474	0.104544	0.005
-0.313082049	-0.167345842	0.104544	0.005
-0.320916199	-0.151782058	0.104544	0.005
-0.327977234	-0.135852618	0.104544	0.005
-0.334248143	-0.119595898	0.104544	0.005
-0.339713819	-0.10305106	0.104544	0.005
-0.344361095	-0.086257964	0.104544	0.005
-0.348178775	-0.069257064	0.104544	0.005
-0.351157661	-0.052089318	0.104544	0.005
-0.353290578	-0.034796085	0.104544	0.005
-0.354572387	-0.017419024	0.104544	0.005
-0.355	0	0.104544	0.005
-0.354572387	0.017419024	0.104544	0.005
-0.353290578	0.034796085	0.104544	0.005
-0.351157661	0.052089318	0.104544	0.005
-0.348178775	0.069257064	0.104544	0.005
-0.344361095	0.086257964	0.104544	0.005
-0.339713819	0.10305106	0.104544	0.005
-0.334248143	0.119595898	0.104544	0.005
-0.327977234	0.135852618	0.104544	0.005
-0.320916199	0.151782058	0.104544	0.005
-0.313082049	0.167345842	0.104544	0.005
-0.304493657	0.182506474	0.104544	0.005
-0.295171712	0.197227433	0.104544	0.005
-0.285138674	0.211473253	0.104544	0.005
-0.274418711	0.225209616	0.104544	0.005
-0.26303765	0.238403429	0.104544	0.005
-0.251022907	0.251022907	0.104544	0.005
-0.238403429	0.26303765	0.104544	0.005
-0.225209616	0.274418711	0.104544	0.005
-0.211473253	0.285138674	0.104544	0.005
-0.197227433	0.295171712	0.104544	0.005
-0.182506474	0.304493657	0.104544	0.005
-0.167345842	0.313082049	0.104544	0.005
-0.151782058	0.320916199	0.104544	0.005
-0.135852618	0.327977234	0.104544	0.005
-0.119595898	0.334248143	0.104544	0.005
-0.10305106	0.339713819	0.104544	0.005
-0.086257964	0.344361095	0.104544	0.005
-0.069257064	0.348178775	0.104544	0.005
-0.052089318	0.351157661	0.104544	0.005
-0.034796085	0.353290578	0.104544	0.005
-0.017419024	0.354572387	0.104544	0.005
0	0.355	-0.104544	0.005
0.017419024	0.354572387	-0.104544	0.005
0.034796085	0.353290578	-0.104544	0.005
0.052089318	0.351157661	-0.104544	0.005
0.069257064	0.348178775	-0.104544	0.005
0.086257964	0.344361095	-0.104544	0.005
0.10305106	0.339713819	-0.104544	0.005
0.119595898	0.334248143	-0.104544	0.005
0.135852618	0.327977234	-0.104544	0.005
0.151782058	0.320916199	-0.104544	0.005
0.167345842	0.313082049	-0.104544	0.005
0.182506474	0.304493657	-0.104544	0.005
0.197227433	0.295171712	-0.104544	0.005
0.211473253	0.285138674	-0.104544	0.005
0.225209616	0.274418711	-0.104544	0.005
0.238403429	0.26303765	-0.104544	0.005
0.251022907	0.251022907	-0.104544	0.005
0.26303765	0.238403429	-0.104544	0.005
0.274418711	0.225209616	-0.104544	0.005
0.285138674	0.211473253	-0.104544	0.005
0.295171712	0.197227433	-0.104544	0.005
0.304493657	0.182506474	-0.104544	0.005
0.313082049	0.167345842	-0.104544	0.005
0.320916199	0.151782058	-0.104544	0.005
0.327977234	0.135852618	-0.104544	0.005
0.334248143	0.119595898	-0.104544	0.005
0.339713819	0.10305106	-0.104544	0.005
0.344361095	0.086257964	-0.104544	0.005
0.348178775	0.069257064	-0.104544	0.005
0.351157661	0.052089318	-0.104544	0.005
0.353290578	0.034796085	-0.104544	0.005
0.354572387	0.017419024	-0.104544	0.005
0.355	0	-0.104544	0.005
0.354572387	-0.017419024	-0.104544	0.005
0.353290578	-0.034796085	-0.104544	0.005
0.351157661	-0.052089318	-0.104544	0.005
0.348178775	-0.069257064	-0.104544	0.005
0.344361095	-0.086257964	-0.104544	0.005
0.339713819	-0.10305106	-0.104544	0.005
0.334248143	-0.119595898	-0.104544	0.005
0.327977234	-0.135852618	-0.104544	0.005
0.320916199	-0.151782058	-0.104544	0.005
0.313082049	-0.167345842	-0.104544	0.005
0.304493657	-0.182506474	-0.104544	0.005
0.295171712	-0.197227433	-0.104544	0.005
0.285138674	-0.211473253	-0.104544	0.005
0.274418711	-0.225209616	-0.104544	0.005
0.26303765	-0.238403429	-0.104544	0.005
0.251022907	-0.251022907	-0.104544	0.005
0.238403429	-0.26303765	-0.104544	0.005
0.225209616	-0.274418711	-0.104544	0.005
0.211473253	-0.285138674	-0.104544	0.005
0.197227433	-0.295171712	-0.104544	0.005
0.182506474	-0.304493657	-0.104544	0.005
0.167345842	-0.313082049	-0.104544	0.005
0.151782058	-0.320916199	-0.104544	0.005
0.135852618	-0.327977234	-0.104544	0.005
0.119595898	-0.334248143	-0.104544	0.005
0.10305106	-0.339713819	-0.104544	0.005
0.086257964	-0.344361095	-0.104544	0.005
0.069257064	-0.348178775	-0.104544	0.005
0.052089318	-0.351157661	-0.104544	0.005
0.034796085	-0.353290578	-0.104544	0.005
0.017419024	-0.354572387	-0.104544	0.005
0	-0.355	-0.104544	0.005
-0.017419024	-0.354572387	-0.104544	0.005
-0.034796085	-0.353290578	-0.104544	0.005
-0.052089318	-0.351157661	-0.104544	0.005
-0.069257064	-0.348178775	-0.104544	0.005
-0.086257964	-0.344361095	-0.104544	0.005
-0.10305106	-0.339713819	-0.104544	0.005
-0.119595898	-0.334248143	-0.104544	0.005
-0.135852618	-0.327977234	-0.104544	0.005
-0.151782058	-0.320916199	-0.104544	0.005
-0.167345842	-0.313082049	-0.104544	0.005
-0.182506474	-0.304493657	-0.104544	0.005
-0.197227433	-0.295171712	-0.104544	0.005
-0.211473253	-0.285138674	-0.104544	0.005
-0.225209616	-0.274418711	-0.104544	0.005
-0.238403429	-0.26303765	-0.104544	0.005
-0.251022907	-0.251022907	-0.104544	0.005
-0.26303765	-0.238403429	-0.104544	0.005
-0.274418711	-0.225209616	-0.104544	0.005
-0.285138674	-0.211473253	-0.104544	0.005
-0.295171712	-0.197227433	-0.104544	0.005
-0.304493657	-0.182506474	-0.104544	0.005
-0.313082049	-0.167345842	-0.104544	0.005
-0.320916199	-0.151782058	-0.104544	0.005
-0.327977234	-0.135852618	-0.104544	0.005
-0.334248143	-0.119595898	-0.104544	0.005
-0.339713819	-0.10305106	-0.104544	0.005
-0.344361095	-0.086257964	-0.104544	0.005
-0.348178775	-0.069257064	-0.104544	0.005
-0.351157661	-0.052089318	-0.104544	0.005
-0.353290578	-0.034796085	-0.104544	0.005
-0.354572387	-0.017419024	-0.104544	0.005
-0.355	0	-0.104544	0.005
-0.354572387	0.017419024	-0.104544	0.005
-0.353290578	0.034796085	-0.104544	0.005
-0.351157661	0.052089318	-0.104544	0.005
-0.348178775	0.069257064	-0.104544	0.005
-0.344361095	0.086257964	-0.104544	0.005
-0.339713819	0.10305106	-0.104544	0.005
-0.334248143	0.119595898	-0.104544	0.005
-0.327977234	0.135852618	-0.104544	0.005
-0.320916199	0.151782058	-0.104544	0.005
-0.313082049 	0.167345842	-0.104544	0.005
-0.304493657	0.182506474	-0.104544	0.005
-0.295171712	0.197227433	-0.104544	0.005
-0.285138674	0.211473253	-0.104544	0.005
-0.274418711	0.225209616	-0.104544	0.005
-0.26303765	0.238403429	-0.104544	0.005
-0.251022907	0.251022907	-0.104544	0.005
-0.238403429	0.26303765	-0.104544	0.005
-0.225209616	0.274418711	-0.104544	0.005
-0.211473253	0.285138674	-0.104544	0.005
-0.197227433	0.295171712	-0.104544	0.005
-0.182506474	0.304493657	-0.104544	0.005
-0.167345842	0.313082049	-0.104544	0.005
-0.151782058	0.320916199	-0.104544	0.005
-0.135852618	0.327977234	-0.104544	0.005
-0.119595898	0.334248143	-0.104544	0.005
-0.10305106	0.339713819	-0.104544	0.005
-0.086257964	0.344361095	-0.104544	0.005
-0.069257064	0.348178775	-0.104544	0.005
-0.052089318	0.351157661	-0.104544	0.005
-0.034796085	0.353290578	-0.104544	0.005
-0.017419024	0.354572387	-0.104544	0.005
